marker	LG	pos
97819_11542526	L40	71.7139163844024
106377_12552370	L40	71.7139163844024
compli_76537_9031250	L40	79.8774394567918
compli_27582_3254560	L40	86.796078727056
compli_7042_830840	L40	99.8905547751279
12987_1532350	L40	99.8905547751279
29104_3434156	L40	99.8905547751279
32639_3851286	L40	99.8905547751279
48873_5766898	L40	99.8905547751279
60737_7166850	L40	99.8905547751279
71561_8444082	L40	99.8905547751279
72337_8535650	L40	99.8905547751279
75334_8889296	L40	99.8905547751279
83646_9870112	L40	99.8905547751279
86835_10246414	L40	99.8905547751279
87057_10272610	L40	99.8905547751279
89137_10518050	L40	99.8905547751279
98159_11582646	L40	99.8905547751279
compli_10464_1234636	L40	108.858295087513
compli_15634_1844696	L40	108.858295087513
compli_24386_2877432	L40	108.858295087513
compli_92684_10936596	L40	108.858295087513
compli_75552_8915020	L40	114.064506441706
compli_77380_9130724	L40	126.487672665114
compli_45372_5353780	L40	133.923753556876
compli_83524_9855716	L40	144.834509904152
compli_96624_11401516	L40	153.480757743664
compli_12003_1416238	L40	158.904571609016
9573_1129498	L40	166.134146133523
92476_10912052	L40	169.631143838204
26726_3153552	L40	176.691078301786
31692_3739540	L40	176.691078301786
85751_10118502	L40	176.691078301786
108000_12743884	L40	176.691078301786
101891_12023022	L40	180.056967119611
compli_107273_12658098	L40	182.784191812015
compli_26376_3112252	L40	186.606350788509
compli_24331_2870942	L40	187.941122115425
compli_97751_11534502	L40	187.941122115425
compli_89327_10540470	L40	193.275248133226
compli_109348_12902948	L40	193.275248133226
39795_4695694	L40	200.341954931463
compli_4703_554838	L40	203.428423962293
compli_10164_1199236	L40	203.428423962293
29392_3468140	L40	203.428423962293
compli_57749_6814266	L40	203.428423962293
compli_65434_7721096	L40	203.428423962293
compli_77921_9194562	L40	203.428423962293
compli_82145_9692994	L40	203.428423962293
88551_10448902	L40	203.428423962293
93566_11040672	L40	203.428423962293
compli_62797_7409930	L40	205.541158722738
compli_17667_2084590	L40	216.933972234263
compli_54002_6372120	L40	216.933972234263
42339_4995886	L40	228.814292293644
96717_11412490	L40	228.814292293644
compli_84879_10015606	L40	232.071577772017
compli_64859_7653246	L40	238.709989029019
compli_27907_3292910	L42	0
compli_54413_6420618	L42	3.70803991921624
41588_4907268	L42	11.6928110221378
46820_5524644	L42	16.5782674313193
compli_105606_12461392	L42	21.4441582399216
compli_96715_11412254	L42	25.5609003427497
compli_97286_11479632	L42	29.2784712483857
38823_4580998	L42	51.6578502707868
compli_12193_1438658	L42	55.1376076775677
compli_25392_2996140	L42	58.3898961750434
55170_6509944	L42	58.3898961750434
56545_6672194	L42	58.3898961750434
compli_74910_8839264	L42	58.3898961750434
compli_76876_9071252	L42	58.3898961750434
compli_94475_11147934	L42	58.3898961750434
compli_95387_11255550	L42	58.3898961750434
compli_19998_2359648	L42	72.2675960071786
compli_51896_6123612	L42	72.2675960071786
7127_840870	L42	77.6537740154929
15810_1865464	L42	77.6537740154929
25747_3038030	L42	77.6537740154929
compli_38567_4550790	L42	77.6537740154929
109565_12928554	L42	77.6537740154929
108184_12765596	L42	77.6537740154929
compli_30592_3609740	L42	80.0195343278754
74496_8790412	L42	90.0131181545174
compli_4860_573364	L42	99.4005275933719
compli_7074_834616	L42	99.4005275933719
13476_1590052	L42	99.4005275933719
20038_2364368	L42	99.4005275933719
compli_93416_11022972	L42	99.4005275933719
compli_14165_1671354	L42	104.267811026289
6972_822580	L42	104.642283739269
18327_2162470	L42	104.642283739269
104576_12339852	L42	104.642283739269
49150_5799584	L56	0
9330_1100824	L56	7.05385646786189
34074_4020616	L56	7.05385646786189
compli_40756_4809092	L56	9.39832311826332
10298_1215048	L56	11.7732426755611
28956_3416692	L56	11.7732426755611
51178_6038888	L56	11.7732426755611
90283_10653278	L56	11.7732426755611
106902_12614320	L56	11.7732426755611
108600_12814684	L56	16.9220120300577
35841_4229122	L56	21.6181712474486
17453_2059338	L56	25.462654637596
compli_93528_11036188	L56	25.462654637596
99304_11717756	L56	25.462654637596
101101_11929802	L56	25.462654637596
compli_104202_12295720	L56	34.3689727609084
compli_7226_852552	L56	39.6158863366557
58571_6911262	L56	39.6158863366557
compli_58933_6953978	L56	39.6158863366557
compli_77125_9100634	L56	39.6158863366557
17677_2085770	L56	47.6916427063295
compli_78595_9274094	L56	60.5624534283558
compli_19339_2281886	L56	65.3856934332672
compli_74574_8799616	L56	65.3856934332672
compli_80722_9525080	L80	0
compli_38465_4538754	L80	5.23485207270263
52074_6144616	L80	5.23485207270263
100769_11890626	L80	11.9623846146248
72131_8511342	L80	15.6465969395143
16289_1921986	L80	19.8736210356656
48019_5666126	L80	19.8736210356656
89941_10612922	L80	19.8736210356656
21551_2542902	L80	27.6822221488819
compli_33620_3967044	L80	27.6822221488819
62134_7331696	L80	27.6822221488819
compli_91441_10789922	L80	27.6822221488819
compli_93324_11012116	L80	27.6822221488819
26065_3075554	L80	31.5695209759178
compli_27292_3220340	L80	38.3283430506703
compli_35039_4134486	L80	38.3283430506703
75279_8882806	L80	38.3283430506703
compli_92473_10911698	L80	43.8319099172021
compli_10865_1281954	L80	56.6891632359072
compli_29313_3458818	L80	56.6891632359072
compli_33238_3921968	L80	56.6891632359072
compli_71825_8475234	L80	56.6891632359072
31650_3734584	L80	65.6927422543412
compli_34316_4049172	L80	65.6927422543412
51208_6042428	L80	65.6927422543412
56622_6681280	L80	65.6927422543412
compli_18042_2128840	L80	71.5655900263776
