marker	LG	pos
compli_80722_9525080	L102	0
compli_38465_4538754	L102	5.2375553373878
52074_6144616	L102	5.2375553373878
100769_11890626	L102	11.9695686564446
72131_8511342	L102	15.6628657526116
16289_1921986	L102	19.9062638609578
48019_5666126	L102	19.9062638609578
89941_10612922	L102	19.9062638609578
21551_2542902	L102	27.7268485874929
compli_33620_3967044	L102	27.7268485874929
62134_7331696	L102	27.7268485874929
compli_91441_10789922	L102	27.7268485874929
compli_93324_11012116	L102	27.7268485874929
26065_3075554	L102	31.6213985147935
compli_27292_3220340	L102	38.3881153288816
compli_35039_4134486	L102	38.3881153288816
75279_8882806	L102	38.3881153288816
compli_92473_10911698	L102	43.8560040909133
compli_10865_1281954	L102	56.6780624724405
compli_29313_3458818	L102	56.6780624724405
compli_33238_3921968	L102	56.6780624724405
compli_71825_8475234	L102	56.6780624724405
31650_3734584	L102	65.7062237660533
compli_34316_4049172	L102	65.7062237660533
51208_6042428	L102	65.7062237660533
56622_6681280	L102	65.7062237660533
compli_18042_2128840	L102	71.2967990511546
